sim_id,TSI,Stability_Label,Instability_Time,Max_Angle_Separation,Post_Fault_Samples
sim_2271,-0.32163340650961714,1,1.46,350.68651,103
sim_2272,-0.3243888713087158,1,1.42,352.850903,175
sim_2273,-0.3268864008615854,1,1.42,354.828,244
sim_2274,0.4633136298153079,0,,66.01698,451
sim_2275,0.44535275988081996,0,,69.07414299999999,451
sim_2276,0.42810284082739425,0,,72.082686,451
sim_2277,0.4118530269783779,0,,74.984048,451
sim_2278,0.3967518636287836,0,,77.740841,451
sim_2279,0.3828005918002422,0,,80.341225,451
sim_2280,0.35808067679014965,0,,85.079981,451
sim_2282,0.32589128723430066,0,,91.515473,451
sim_2283,0.1766270604083961,0,,125.959307,87
sim_2284,-0.11655135514580303,1,1.54,227.49397499999998,44
sim_2285,-0.32163340650961714,1,1.46,350.68651,103
sim_2286,-0.3243888713087158,1,1.42,352.850903,175
sim_2287,-0.3268864008615854,1,1.42,354.828,244
sim_2288,0.4633136298153079,0,,66.01698,451
sim_2289,0.44535275988081996,0,,69.07414299999999,451
sim_2290,0.42810284082739425,0,,72.082686,451
sim_2291,0.4118530269783779,0,,74.984048,451
sim_2292,0.3967518636287836,0,,77.740841,451
sim_2293,0.3828005918002422,0,,80.341225,451
sim_2294,0.35808067679014965,0,,85.079981,451
sim_2295,0.4260519399885812,0,,72.445223,451
sim_2296,0.40184451742152794,0,,76.804514,451
sim_2297,0.30022120663388463,0,,96.875964,451
sim_2298,-0.08472401870204772,1,1.72,213.323989,53
sim_2299,-0.11553528007539669,1,1.48,227.025845,41
sim_2300,-0.13179292062066356,1,1.42,234.647621,51
sim_2301,-0.14783041470181904,1,1.4,242.451125,49
sim_2302,-0.32473171844399384,1,1.4,353.121442,87
sim_2310,0.40184451742152794,0,,76.804514,451
sim_2311,0.30022120663388463,0,,96.875964,451
sim_2312,-0.08472401870204772,1,1.72,213.323989,53
sim_2313,-0.11553528007539669,1,1.48,227.025845,41
sim_2314,-0.13179292062066356,1,1.42,234.647621,51
sim_2315,-0.14783041470181904,1,1.4,242.451125,49
sim_2316,-0.32473171844399384,1,1.4,353.121442,87
sim_2324,0.40184451742152794,0,,76.804514,451
sim_2325,0.30022120663388463,0,,96.875964,451
sim_2326,-0.08472401870204772,1,1.72,213.323989,53
sim_2327,-0.11553528007539669,1,1.48,227.025845,41
sim_2328,-0.13179292062066356,1,1.42,234.647621,51
sim_2329,-0.14783041470181904,1,1.4,242.451125,49
sim_2330,-0.32473171844399384,1,1.4,353.121442,87
sim_2338,0.40184451742152794,0,,76.804514,451
sim_2339,0.30022120663388463,0,,96.875964,451
sim_2340,-0.08472401870204772,1,1.72,213.323989,53
sim_2341,-0.11553528007539669,1,1.48,227.025845,41
sim_2342,-0.13179292062066356,1,1.42,234.647621,51
sim_2343,-0.14783041470181904,1,1.4,242.451125,49
sim_2344,-0.32473171844399384,1,1.4,353.121442,87
sim_2352,0.4154923912172472,0,,74.32845999999999,451
sim_2353,0.40269400085036766,0,,76.648991,451
sim_2354,0.2994671451949616,0,,97.036631,451
sim_2355,-0.0883995815683177,1,1.62,214.909867,48
sim_2356,-0.08647687278033067,1,1.44,214.078693,38
sim_2357,-0.11716678673647957,1,1.4,227.778043,35
sim_2358,-0.11937119189195271,1,1.38,228.7988,33
sim_2359,-0.11454671358847601,1,1.38,226.57142,45
sim_2367,0.40269400085036766,0,,76.648991,451
sim_2368,0.2994671451949616,0,,97.036631,451
sim_2369,-0.0883995815683177,1,1.62,214.909867,48
sim_2370,-0.08647687278033067,1,1.44,214.078693,38
sim_2371,-0.11716678673647957,1,1.4,227.778043,35
sim_2372,-0.11937119189195271,1,1.38,228.7988,33
sim_2373,-0.11454671358847601,1,1.38,226.57142,45
sim_2381,0.40269400085036766,0,,76.648991,451
sim_2382,0.2994671451949616,0,,97.036631,451
sim_2383,-0.0883995815683177,1,1.62,214.909867,48
sim_2384,-0.08647687278033067,1,1.44,214.078693,38
sim_2385,-0.11716678673647957,1,1.4,227.778043,35
sim_2386,-0.11937119189195271,1,1.38,228.7988,33
sim_2387,-0.11454671358847601,1,1.38,226.57142,45
sim_2395,0.40269400085036766,0,,76.648991,451
sim_2396,0.2994671451949616,0,,97.036631,451
sim_2397,-0.0883995815683177,1,1.62,214.909867,48
sim_2398,-0.08647687278033067,1,1.44,214.078693,38
sim_2399,-0.11716678673647957,1,1.4,227.778043,35
sim_2400,-0.11937119189195271,1,1.38,228.7988,33
sim_2401,-0.11454671358847601,1,1.38,226.57142,45
sim_2409,0.387936524542789,0,,79.37785600000001,451
sim_2410,0.4022083535160452,0,,76.73787999999999,451
sim_2412,-0.08678042752805529,1,1.6,214.209685,47
sim_2413,-0.10019301084869044,1,1.44,220.085801,38
sim_2414,-0.09640140730962818,1,1.38,218.406995,34
sim_2415,-0.09536279349396176,1,1.38,217.949584,33
sim_2416,-0.1040315110126536,1,1.38,221.799845,46
sim_2424,0.4022083535160452,0,,76.73787999999999,451
sim_2426,-0.08678042752805529,1,1.6,214.209685,47
sim_2427,-0.10019301084869044,1,1.44,220.085801,38
sim_2428,-0.09640140730962818,1,1.38,218.406995,34
sim_2429,-0.09536279349396176,1,1.38,217.949584,33
sim_2430,-0.1040315110126536,1,1.38,221.799845,46
sim_2438,0.4022083535160452,0,,76.73787999999999,451
sim_2440,-0.08678042752805529,1,1.6,214.209685,47
sim_2441,-0.10019301084869044,1,1.44,220.085801,38
sim_2442,-0.09640140730962818,1,1.38,218.406995,34
sim_2443,-0.09536279349396176,1,1.38,217.949584,33
sim_2444,-0.1040315110126536,1,1.38,221.799845,46
sim_2452,0.4022083535160452,0,,76.73787999999999,451
sim_2454,-0.08678042752805529,1,1.6,214.209685,47
sim_2455,-0.10019301084869044,1,1.44,220.085801,38
sim_2456,-0.09640140730962818,1,1.38,218.406995,34
sim_2457,-0.09536279349396176,1,1.38,217.949584,33
sim_2458,-0.1040315110126536,1,1.38,221.799845,46
sim_2466,0.335029909120064,0,,89.65688,451
sim_2467,0.37682017300089676,0,,81.472055,451
sim_2469,-0.09218323008539876,1,1.44,216.555794,38
sim_2470,-0.1095311357150462,1,1.36,224.28140100000002,33
sim_2471,-0.09308627928720412,1,1.34,216.95066,31
sim_2472,-0.10944507194621332,1,1.34,224.24233099999998,30
sim_2473,-0.11037090455786246,1,1.34,224.663024,30
sim_2481,0.37682017300089676,0,,81.472055,451
sim_2483,-0.09218323008539876,1,1.44,216.555794,38
sim_2484,-0.1095311357150462,1,1.36,224.28140100000002,33
sim_2485,-0.09308627928720412,1,1.34,216.95066,31
sim_2486,-0.10944507194621332,1,1.34,224.24233099999998,30
sim_2487,-0.11037090455786246,1,1.34,224.663024,30
sim_2495,0.37682017300089676,0,,81.472055,451
sim_2497,-0.09218323008539876,1,1.44,216.555794,38
sim_2498,-0.1095311357150462,1,1.36,224.28140100000002,33
sim_2499,-0.09308627928720412,1,1.34,216.95066,31
sim_2500,-0.10944507194621332,1,1.34,224.24233099999998,30
sim_2501,-0.11037090455786246,1,1.34,224.663024,30
sim_2509,0.37682017300089676,0,,81.472055,451
sim_2511,-0.09218323008539876,1,1.44,216.555794,38
sim_2512,-0.1095311357150462,1,1.36,224.28140100000002,33
sim_2513,-0.09308627928720412,1,1.34,216.95066,31
sim_2514,-0.10944507194621332,1,1.34,224.24233099999998,30
sim_2515,-0.11037090455786246,1,1.34,224.663024,30
sim_2524,0.4817727077479396,0,,62.952241,451
sim_2525,0.4817727077479396,0,,62.952241,451
sim_2526,0.4817727077479396,0,,62.952241,451
sim_2527,0.4817727077479396,0,,62.952241,451
sim_2528,0.4817727077479396,0,,62.952241,451
sim_2529,0.4817727077479396,0,,62.952241,451
sim_2530,0.4817727077479396,0,,62.952241,451
sim_2531,0.4817727077479396,0,,62.952241,451
sim_2532,0.4817727077479396,0,,62.952241,451
sim_2533,0.4817727077479396,0,,62.952241,451
sim_2534,0.4817727077479396,0,,62.952241,451
sim_2535,0.4817727077479396,0,,62.952241,451
sim_2536,0.4817727077479396,0,,62.952241,451
sim_2537,0.4817727077479396,0,,62.952241,451
sim_2538,0.4620721963046686,0,,66.225871,451
sim_2539,0.4817727077479396,0,,62.952241,451
sim_2540,0.4817727077479396,0,,62.952241,451
sim_2541,0.4817727077479396,0,,62.952241,451
sim_2542,0.4817727077479396,0,,62.952241,451
sim_2543,0.4817727077479396,0,,62.952241,451
sim_2544,0.4817727077479396,0,,62.952241,451
sim_2545,0.4817727077479396,0,,62.952241,451
sim_2546,0.4817727077479396,0,,62.952241,451
sim_2547,0.4817727077479396,0,,62.952241,451
sim_2548,0.4817727077479396,0,,62.952241,451
sim_2549,0.4817727077479396,0,,62.952241,451
sim_2550,0.4817727077479396,0,,62.952241,451
sim_2551,0.4817727077479396,0,,62.952241,451
sim_2552,0.4817727077479396,0,,62.952241,451
sim_2553,0.4599204924866591,0,,66.588771,451
sim_2554,0.4817727077479396,0,,62.952241,451
sim_2555,0.4817727077479396,0,,62.952241,451
sim_2556,0.4817727077479396,0,,62.952241,451
sim_2557,0.4817727077479396,0,,62.952241,451
sim_2558,0.4817727077479396,0,,62.952241,451
sim_2559,0.4817727077479396,0,,62.952241,451
sim_2560,0.4817727077479396,0,,62.952241,451
sim_2561,0.4817727077479396,0,,62.952241,451
sim_2562,0.4817727077479396,0,,62.952241,451
sim_2563,0.4817727077479396,0,,62.952241,451
sim_2564,0.4817727077479396,0,,62.952241,451
sim_2565,0.4817727077479396,0,,62.952241,451
sim_2566,0.4817727077479396,0,,62.952241,451
sim_2567,0.4817727077479396,0,,62.952241,451
sim_2568,0.47804238705323554,0,,63.56541,451
sim_2569,0.4817727077479396,0,,62.952241,451
sim_2570,0.4817727077479396,0,,62.952241,451
sim_2571,0.4817727077479396,0,,62.952241,451
sim_2572,0.4817727077479396,0,,62.952241,451
sim_2573,0.4817727077479396,0,,62.952241,451
sim_2574,0.4817727077479396,0,,62.952241,451
sim_2575,0.4817727077479396,0,,62.952241,451
sim_2576,0.4817727077479396,0,,62.952241,451
sim_2577,0.4817727077479396,0,,62.952241,451
sim_2578,0.4817727077479396,0,,62.952241,451
sim_2579,0.4817727077479396,0,,62.952241,451
sim_2580,0.4817727077479396,0,,62.952241,451
sim_2581,0.4817727077479396,0,,62.952241,451
sim_2582,0.4817727077479396,0,,62.952241,451
sim_2583,0.43276469874100415,0,,71.262472,451
sim_2584,0.4817727077479396,0,,62.952241,451
sim_2585,0.4817727077479396,0,,62.952241,451
sim_2586,0.4817727077479396,0,,62.952241,451
sim_2587,0.4817727077479396,0,,62.952241,451
sim_2588,0.4817727077479396,0,,62.952241,451
sim_2589,0.4817727077479396,0,,62.952241,451
sim_2590,0.4817727077479396,0,,62.952241,451
sim_2591,0.4817727077479396,0,,62.952241,451
sim_2592,0.4817727077479396,0,,62.952241,451
sim_2593,0.4817727077479396,0,,62.952241,451
sim_2594,0.4817727077479396,0,,62.952241,451
sim_2595,0.4817727077479396,0,,62.952241,451
sim_2596,0.4817727077479396,0,,62.952241,451
sim_2597,0.4817727077479396,0,,62.952241,451
sim_2598,0.48006223579475843,0,,63.233014999999995,451
sim_2599,0.4817727077479396,0,,62.952241,451
sim_2600,0.4817727077479396,0,,62.952241,451
sim_2601,0.4817727077479396,0,,62.952241,451
sim_2602,0.4817727077479396,0,,62.952241,451
sim_2603,0.4817727077479396,0,,62.952241,451
sim_2604,0.4817727077479396,0,,62.952241,451
sim_2605,0.4817727077479396,0,,62.952241,451
sim_2606,0.4817727077479396,0,,62.952241,451
sim_2607,0.4817727077479396,0,,62.952241,451
sim_2608,0.4817727077479396,0,,62.952241,451
sim_2609,0.4817727077479396,0,,62.952241,451
sim_2610,0.4817727077479396,0,,62.952241,451
sim_2611,0.4817727077479396,0,,62.952241,451
sim_2612,0.4817727077479396,0,,62.952241,451
sim_2613,0.4817727077479396,0,,62.952241,451
sim_2614,0.4817727077479396,0,,62.952241,451
sim_2615,0.4817727077479396,0,,62.952241,451
sim_2616,0.4817727077479396,0,,62.952241,451
sim_2617,0.4817727077479396,0,,62.952241,451
sim_2618,0.4817727077479396,0,,62.952241,451
sim_2619,0.4817727077479396,0,,62.952241,451
sim_2620,0.4817727077479396,0,,62.952241,451
sim_2621,0.4817727077479396,0,,62.952241,451
sim_2622,0.4817727077479396,0,,62.952241,451
sim_2623,0.4817727077479396,0,,62.952241,451
sim_2624,0.4817727077479396,0,,62.952241,451
sim_2625,0.4817727077479396,0,,62.952241,451
sim_2626,0.4817727077479396,0,,62.952241,451
sim_2627,0.4817727077479396,0,,62.952241,451
sim_2628,0.4817727077479396,0,,62.952241,451
sim_2629,0.4817727077479396,0,,62.952241,451
sim_2630,0.4817727077479396,0,,62.952241,451
sim_2631,0.4817727077479396,0,,62.952241,451
sim_2632,0.4817727077479396,0,,62.952241,451
sim_2633,0.4817727077479396,0,,62.952241,451
sim_2634,0.4817727077479396,0,,62.952241,451
sim_2635,0.4817727077479396,0,,62.952241,451
sim_2636,0.4817727077479396,0,,62.952241,451
sim_2637,0.4817727077479396,0,,62.952241,451
sim_2638,0.4817727077479396,0,,62.952241,451
sim_2639,0.4817727077479396,0,,62.952241,451
sim_2640,0.4817727077479396,0,,62.952241,451
sim_2641,0.4817727077479396,0,,62.952241,451
sim_2642,0.4817727077479396,0,,62.952241,451
sim_2643,0.4315435060347155,0,,71.47681399999999,451
sim_2644,0.46645003071927676,0,,65.49080599999999,451
sim_2645,0.46898843607814544,0,,65.066599,451
sim_2646,0.4715327934393967,0,,64.642866,451
sim_2647,0.47408325175886284,0,,64.219585,451
sim_2648,0.4766399618790627,0,,63.796734,451
sim_2649,0.4792030522368848,0,,63.374295,451
sim_2650,0.48137148202871716,0,,63.018044,451
sim_2651,0.4809736476947827,0,,63.083326,451
sim_2652,0.4805792847060729,0,,63.148073,451
sim_2653,0.48018820510795274,0,,63.212315,451
sim_2654,0.4798005437683299,0,,63.27602900000001,451
sim_2655,0.47941628939907494,0,,63.33921599999999,451
sim_2656,0.4120210236908456,0,,74.953711,451
sim_2657,0.46072880515572995,0,,66.452318,451
sim_2658,0.4642118439266335,0,,65.866062,451
sim_2659,0.4677040170349555,0,,65.281062,451
sim_2660,0.4712057630954875,0,,64.697247,451
sim_2661,0.4747175166307581,0,,64.114548,451
sim_2662,0.47823904625790625,0,,63.533007,451
sim_2663,0.48083432031969137,0,,63.106197,451
sim_2664,0.4799048529705896,0,,63.258882,451
sim_2665,0.47898414068051126,0,,63.410318000000004,451
sim_2666,0.478071200184207,0,,63.560662,451
sim_2667,0.4771665200257475,0,,63.709829,451
sim_2668,0.4762705380910154,0,,63.857742,451
sim_2669,0.45184808505290663,0,,67.95982699999999,451
sim_2670,0.4736174642728302,0,,64.296779,451
sim_2671,0.4749572841103487,0,,64.074865,451
sim_2672,0.4763047732291911,0,,63.852087000000004,451
sim_2673,0.47765999126514125,0,,63.628441,451
sim_2674,0.4790230347854262,0,,63.40391700000001,451
sim_2675,0.4803939158787294,0,,63.178519,451
sim_2676,0.48115476799703943,0,,63.053601,451
sim_2677,0.4805390543994465,0,,63.15468,451
sim_2678,0.4799255985493309,0,,63.255472,451
sim_2679,0.47931448665309456,0,,63.355962,451
sim_2680,0.4787056224269367,0,,63.456165,451
sim_2681,0.4780988067419191,0,,63.556112999999996,451
sim_2682,0.42440438441640355,0,,72.737217,451
sim_2683,0.4646492441512802,0,,65.792637,451
sim_2684,0.4674168645165803,0,,65.32906,451
sim_2685,0.4702184405227194,0,,64.86157299999999,451
sim_2686,0.4730543557425532,0,,64.390167,451
sim_2687,0.47592520011085837,0,,63.9148,451
sim_2688,0.4788311118428221,0,,63.435506000000004,451
sim_2689,0.4803426897927007,0,,63.186934,451
sim_2690,0.4789235341196471,0,,63.420293,451
sim_2691,0.47751422809263794,0,,63.65247600000001,451
sim_2692,0.4761157460735506,0,,63.883314,451
sim_2693,0.4747275267818609,0,,64.112891,451
sim_2694,0.4733480304164843,0,,64.341454,451
sim_2695,0.4731987699936092,0,,64.36621,451
sim_2696,0.4814566076421433,0,,63.00408,451
sim_2697,0.48150928874018906,0,,62.995439,451
sim_2698,0.48156197358508346,0,,62.986798,451
sim_2699,0.4816146560794983,0,,62.97815799999999,451
sim_2700,0.48166734232069397,0,,62.969517999999994,451
sim_2701,0.4817200201118797,0,,62.96088,451
sim_2702,0.48175582582864146,0,,62.955009,451
sim_2703,0.4817389564915138,0,,62.957775,451
sim_2704,0.4817220814398743,0,,62.960542000000004,451
sim_2705,0.48170521896954593,0,,62.963307,451
sim_2706,0.48168835078467936,0,,62.966073,451
sim_2707,0.4816714951802646,0,,62.968837,451
sim_2708,0.42382738826665856,0,,72.839637,451
sim_2709,0.4652035225690488,0,,65.69965499999999,451
sim_2710,0.46795018250086756,0,,65.23993,451
sim_2711,0.47070248508643336,0,,64.780983,451
sim_2712,0.4734606710324079,0,,64.322775,451
sim_2713,0.4762249602978523,0,,63.86527100000001,451
sim_2714,0.47899553952200224,0,,63.408442,451
sim_2715,0.4814234194376678,0,,63.009524,451
sim_2716,0.4810779639234504,0,,63.066205,451
sim_2717,0.48073640904441695,0,,63.122271999999995,451
sim_2718,0.4803985912346068,0,,63.177751,451
sim_2719,0.4800646211014219,0,,63.232623000000004,451
sim_2720,0.47973445096580314,0,,63.286895,451
sim_2721,0.42355774293638654,0,,72.887529,451
sim_2722,0.4635878075215997,0,,65.970893,451
sim_2723,0.4666014577635544,0,,65.46545900000001,451
sim_2724,0.46962156289501433,0,,64.961022,451
sim_2725,0.47264843315463245,0,,64.457531,451
sim_2726,0.4756823776666687,0,,63.954936000000004,451
sim_2727,0.4787236982958559,0,,63.453189,451
sim_2728,0.4814946320325979,0,,62.997843,451
sim_2729,0.481220225930521,0,,63.042860000000005,451
sim_2730,0.4809495402521735,0,,63.087283,451
sim_2731,0.48068238827258086,0,,63.131142,451
sim_2732,0.4804188514513305,0,,63.174423,451
sim_2733,0.4801588894650727,0,,63.21713200000001,451
sim_2734,0.45480850743565565,0,,67.455248,451
sim_2735,0.4734842880057818,0,,64.318859,451
sim_2736,0.4748610003935462,0,,64.090799,451
sim_2737,0.47623954924403183,0,,63.862861,451
sim_2738,0.47761996796519907,0,,63.63504,451
sim_2739,0.47900228412182755,0,,63.407332,451
sim_2740,0.4803865193799414,0,,63.179734,451
sim_2741,0.4816603904492862,0,,62.970658,451
sim_2742,0.4815490047540233,0,,62.988924999999995,451
sim_2743,0.48143854414952075,0,,63.007043,451
sim_2744,0.4813289960349514,0,,63.025014,451
sim_2745,0.4812204331429228,0,,63.042826,451
sim_2746,0.4811126478614813,0,,63.060513,451
sim_2747,0.3479946221005666,0,,87.06338,451
sim_2748,0.4409004359732449,0,,69.843772,451
sim_2749,0.44777479969160944,0,,68.65745700000001,451
sim_2750,0.45461533485386424,0,,67.48811,451
sim_2751,0.4614291104175457,0,,66.33422,451
sim_2752,0.46822264552349935,0,,65.19442,451
sim_2753,0.47500199801312315,0,,64.067466,451
sim_2754,0.48055230391540604,0,,63.15250400000001,451
sim_2755,0.47945113875080175,0,,63.333484,451
sim_2756,0.47846627424174415,0,,63.495578,451
sim_2757,0.4775957512522223,0,,63.639033000000005,451
sim_2758,0.476838635076689,0,,63.763937,451
sim_2759,0.47619508715222064,0,,63.870205999999996,451
sim_2760,0.43287450422989926,0,,71.243217,451
sim_2761,0.4663741527213772,0,,65.503509,451
sim_2762,0.4689337406588668,0,,65.075724,451
sim_2763,0.47149555536606874,0,,64.649057,451
sim_2764,0.4740600984374877,0,,64.223421,451
sim_2765,0.47662763629458693,0,,63.798769,451
sim_2766,0.4791984148186623,0,,63.375058,451
sim_2767,0.4815099837826099,0,,62.995324999999994,451
sim_2768,0.48125084523876355,0,,63.037836,451
sim_2769,0.48099536760693135,0,,63.079761,451
sim_2770,0.4807433339762912,0,,63.121135,451
sim_2771,0.48049491135392786,0,,63.16193,451
sim_2772,0.48024998050490225,0,,63.202164999999994,451
sim_2773,0.4384046826273542,0,,70.277272,451
sim_2774,0.4674571983599845,0,,65.322317,451
sim_2775,0.46984481084518137,0,,64.923816,451
sim_2776,0.47223133687913155,0,,64.52678800000001,451
sim_2777,0.4746171084995005,0,,64.13117,451
sim_2778,0.4770023957389138,0,,63.73691,451
sim_2779,0.479387496756032,0,,63.343952,451
sim_2780,0.48148297515773214,0,,62.99975500000001,451
sim_2781,0.4811968478682796,0,,63.046696,451
sim_2782,0.48091417556059846,0,,63.093087999999995,451
sim_2783,0.4806350578665495,0,,63.138914,451
sim_2784,0.48035939342931794,0,,63.18419,451
sim_2785,0.48008724538722075,0,,63.228905,451
sim_2786,0.4210584616582677,0,,73.332294,451
sim_2787,0.46467297280258923,0,,65.788655,451
sim_2788,0.4675095644833955,0,,65.313563,451
sim_2789,0.4703511291618677,0,,64.83947599999999,451
sim_2790,0.473197932011498,0,,64.366349,451
sim_2791,0.4760502785530333,0,,63.894131,451
sim_2792,0.4789084364159216,0,,63.422778,451
sim_2793,0.48151030081972007,0,,62.995273000000005,451
sim_2794,0.4812517838283202,0,,63.037682,451
sim_2795,0.4809972136765255,0,,63.079458,451
sim_2796,0.48074645843905417,0,,63.120622,451
sim_2797,0.48049956908209424,0,,63.161165,451
sim_2798,0.4802564991751229,0,,63.201094,451
sim_2799,0.44584268499027013,0,,68.989744,451
sim_2800,0.47013065712708685,0,,64.876194,451
sim_2801,0.47206235420602444,0,,64.554858,451
sim_2802,0.47399742032435915,0,,64.233806,451
sim_2803,0.47593592858818484,0,,63.913027,451
sim_2804,0.47787792854750866,0,,63.592513999999994,451
sim_2805,0.4798235006289558,0,,63.272255,451
sim_2806,0.48162668089620936,0,,62.976186,451
sim_2807,0.48148247523310067,0,,62.999837,451
sim_2808,0.48134007751260094,0,,63.023196,451
sim_2809,0.4811995537376154,0,,63.046251999999996,451
sim_2810,0.4810607383337916,0,,63.069032,451
sim_2811,0.4809237217286571,0,,63.091521,451
sim_2812,0.45057848284165714,0,,68.176851,451
sim_2813,0.47185534762641435,0,,64.589253,451
sim_2814,0.47350122321680777,0,,64.316051,451
sim_2815,0.4751498348614834,0,,64.043006,451
sim_2816,0.4768012552088678,0,,63.770107,451
sim_2817,0.4784555028754481,0,,63.497352,451
sim_2818,0.4801126452885253,0,,63.224731000000006,451
sim_2819,0.4817727077479396,0,,62.952241,451
sim_2820,0.4817727077479396,0,,62.952241,451
sim_2821,0.4817727077479396,0,,62.952241,451
sim_2822,0.4817727077479396,0,,62.952241,451
sim_2823,0.4817727077479396,0,,62.952241,451
sim_2824,0.4817727077479396,0,,62.952241,451
sim_2825,0.4229817867106355,0,,72.989886,451
sim_2826,0.46415911739447224,0,,65.874916,451
sim_2827,0.46707338994288666,0,,65.386497,451
sim_2828,0.46999542120926224,0,,64.89872199999999,451
sim_2829,0.47292584321629066,0,,64.41149,451
sim_2830,0.4758653461782377,0,,63.92469199999999,451
sim_2831,0.4788142057636628,0,,63.438289,451
sim_2832,0.4817727077479396,0,,62.952241,451
sim_2833,0.4817727077479396,0,,62.952241,451
sim_2834,0.4817727077479396,0,,62.952241,451
sim_2835,0.4817727077479396,0,,62.952241,451
sim_2836,0.4817727077479396,0,,62.952241,451
sim_2837,0.4817727077479396,0,,62.952241,451
sim_2838,0.41471436313789767,0,,74.468329,451
sim_2839,0.46016070755883504,0,,66.548204,451
sim_2840,0.46374878538329084,0,,65.943842,451
sim_2841,0.4673417715946804,0,,65.34161499999999,451
sim_2842,0.4709401553227816,0,,64.741432,451
sim_2843,0.4745444295657905,0,,64.143203,451
sim_2844,0.4781551154216396,0,,63.546835,451
sim_2845,0.4817727077479396,0,,62.952241,451
sim_2846,0.4817727077479396,0,,62.952241,451
sim_2847,0.4817727077479396,0,,62.952241,451
sim_2848,0.4817727077479396,0,,62.952241,451
sim_2849,0.4817727077479396,0,,62.952241,451
sim_2850,0.4817727077479396,0,,62.952241,451
sim_2851,0.37492133779036485,0,,81.833161,451
sim_2852,0.44819048458155236,0,,68.586083,451
sim_2853,0.45377001068484607,0,,67.632017,451
sim_2854,0.4593542774859599,0,,66.684445,451
sim_2855,0.464944989525155,0,,65.743016,451
sim_2856,0.4705438426511553,0,,64.80739,451
sim_2857,0.4761525041198904,0,,63.877241,451
sim_2858,0.4817727077479396,0,,62.952241,451
sim_2859,0.4817727077479396,0,,62.952241,451
sim_2860,0.4817727077479396,0,,62.952241,451
sim_2861,0.4817727077479396,0,,62.952241,451
sim_2862,0.4817727077479396,0,,62.952241,451
sim_2863,0.4817727077479396,0,,62.952241,451
sim_2864,0.48037145875408777,0,,63.182208,451
sim_2865,0.4813764500623123,0,,63.017229,451
sim_2866,0.48144251283727546,0,,63.006392,451
sim_2867,0.4815085571172928,0,,62.995559,451
sim_2868,0.4815746011888229,0,,62.984727,451
sim_2869,0.4816406389530807,0,,62.973897,451
sim_2870,0.48170667650607707,0,,62.963068,451
sim_2871,0.48174698859002957,0,,62.956458,451
sim_2872,0.4817212886207362,0,,62.960671999999995,451
sim_2873,0.481695577346139,0,,62.964888,451
sim_2874,0.48166988525837284,0,,62.969100999999995,451
sim_2875,0.48164420015954595,0,,62.973313,451
sim_2876,0.4816185159512181,0,,62.977525,451
sim_2877,0.4767336915068861,0,,63.78126,451
sim_2878,0.4786362324447373,0,,63.46759,451
sim_2879,0.4790816866617626,0,,63.394265,451
sim_2880,0.47955327650648666,0,,63.316686000000004,451
sim_2881,0.4800578120448437,0,,63.23374199999999,451
sim_2882,0.48059574401930827,0,,63.14537,451
sim_2883,0.4811673764722454,0,,63.051531999999995,451
sim_2884,0.47431448686682903,0,,64.181281,451
sim_2885,0.4669549151577456,0,,65.406315,451
sim_2886,0.4597017995467342,0,,66.625715,451
sim_2887,0.4525627035206787,0,,67.837838,451
sim_2888,0.4455433523008832,0,,69.041303,451
sim_2889,0.4386455899865983,0,,70.235362,451
